id,insert_date,origin,destination,start_date,end_date,train_type,price,train_class,fare
200,2019-04-19 05:32:50,SEVILLA,MADRID,2019-05-22 20:36:00,2019-05-22 23:14:00,ALVIA,67.2,Turista,Flexible
201,2019-04-19 05:32:50,SEVILLA,MADRID,2019-05-22 21:00:00,2019-05-22 23:52:00,AV City,38.55,Turista,Promo
202,2019-04-19 05:32:57,SEVILLA,MADRID,2019-05-21 06:10:00,2019-05-21 08:58:00,AV City,49.15,Turista,Promo
203,2019-04-19 05:32:57,SEVILLA,MADRID,2019-05-21 06:45:00,2019-05-21 09:15:00,AVE,60.3,Turista,Promo
204,2019-04-19 05:32:57,SEVILLA,MADRID,2019-05-21 07:15:00,2019-05-21 09:55:00,AVE,53.4,Turista,Promo
205,2019-04-19 05:32:57,SEVILLA,MADRID,2019-05-21 07:40:00,2019-05-21 10:05:00,AVE,60.3,Turista,Promo
206,2019-04-19 05:32:57,SEVILLA,MADRID,2019-05-21 08:45:00,2019-05-21 11:15:00,AVE,60.3,Turista,Promo
207,2019-04-19 05:32:57,SEVILLA,MADRID,2019-05-21 09:40:00,2019-05-21 12:23:00,AVE,53.4,Turista,Promo
208,2019-04-19 05:32:57,SEVILLA,MADRID,2019-05-21 09:50:00,2019-05-21 12:36:00,ALVIA,52.45,Preferente,Promo
209,2019-04-19 05:32:57,SEVILLA,MADRID,2019-05-21 10:45:00,2019-05-21 13:17:00,AVE,53.4,Turista,Promo
210,2019-04-19 05:32:57,SEVILLA,MADRID,2019-05-21 11:45:00,2019-05-21 14:17:00,AVE,47.3,Turista,Promo
211,2019-04-19 05:32:57,SEVILLA,MADRID,2019-05-21 12:18:00,2019-05-21 14:56:00,ALVIA,,Turista,Promo
212,2019-04-19 05:32:57,SEVILLA,MADRID,2019-05-21 12:40:00,2019-05-21 15:23:00,AVE,47.3,Turista,Promo
213,2019-04-19 05:32:57,SEVILLA,MADRID,2019-05-21 13:40:00,2019-05-21 16:10:00,AVE,47.3,Turista,Promo
214,2019-04-19 05:32:57,SEVILLA,MADRID,2019-05-21 14:45:00,2019-05-21 17:15:00,AVE,47.3,Turista,Promo
215,2019-04-19 05:32:57,SEVILLA,MADRID,2019-05-21 14:58:00,2019-05-21 17:50:00,ALVIA,47.05,Turista,Promo
216,2019-04-19 05:32:57,SEVILLA,MADRID,2019-05-21 15:45:00,2019-05-21 18:15:00,AVE,47.3,Turista,Promo
217,2019-04-19 05:32:57,SEVILLA,MADRID,2019-05-21 16:15:00,2019-05-21 18:54:00,AVE,47.3,Turista,Promo
218,2019-04-19 05:32:57,SEVILLA,MADRID,2019-05-21 16:45:00,2019-05-21 19:17:00,AVE,60.3,Turista,Promo
219,2019-04-19 05:32:57,SEVILLA,MADRID,2019-05-21 17:45:00,2019-05-21 20:17:00,AVE,60.3,Turista,Promo
220,2019-04-19 05:32:57,SEVILLA,MADRID,2019-05-21 18:45:00,2019-05-21 21:17:00,AVE,47.3,Turista,Promo
221,2019-04-19 05:32:57,SEVILLA,MADRID,2019-05-21 19:19:00,2019-05-21 21:59:00,INTERCITY,62.2,Turista,Flexible
222,2019-04-19 05:32:57,SEVILLA,MADRID,2019-05-21 19:45:00,2019-05-21 22:17:00,AVE,47.3,Turista,Promo
223,2019-04-19 05:32:57,SEVILLA,MADRID,2019-05-21 20:36:00,2019-05-21 23:14:00,ALVIA,67.2,Turista,Flexible
224,2019-04-19 05:32:57,SEVILLA,MADRID,2019-05-21 21:00:00,2019-05-21 23:52:00,AV City,38.55,Turista,Promo
225,2019-04-19 05:33:09,SEVILLA,MADRID,2019-05-20 06:10:00,2019-05-20 08:58:00,AV City,49.15,Turista,Promo
226,2019-04-19 05:33:09,SEVILLA,MADRID,2019-05-20 06:45:00,2019-05-20 09:15:00,AVE,76.3,Turista,Flexible
227,2019-04-19 05:33:09,SEVILLA,MADRID,2019-05-20 07:15:00,2019-05-20 09:55:00,AVE,69.4,Preferente,Promo
228,2019-04-19 05:33:09,SEVILLA,MADRID,2019-05-20 07:40:00,2019-05-20 10:05:00,AVE,69.4,Preferente,Promo
229,2019-04-19 05:33:09,SEVILLA,MADRID,2019-05-20 08:45:00,2019-05-20 11:15:00,AVE,76.3,Turista,Flexible
230,2019-04-19 05:33:09,SEVILLA,MADRID,2019-05-20 09:40:00,2019-05-20 12:23:00,AVE,69.4,Preferente,Promo
231,2019-04-19 05:33:09,SEVILLA,MADRID,2019-05-20 09:50:00,2019-05-20 12:36:00,ALVIA,,Turista,Promo
232,2019-04-19 05:33:09,SEVILLA,MADRID,2019-05-20 10:45:00,2019-05-20 13:17:00,AVE,60.3,Turista,Promo
233,2019-04-19 05:33:09,SEVILLA,MADRID,2019-05-20 11:45:00,2019-05-20 14:17:00,AVE,53.4,Turista,Promo
234,2019-04-19 05:33:09,SEVILLA,MADRID,2019-05-20 12:18:00,2019-05-20 14:56:00,ALVIA,,Turista,Promo
235,2019-04-19 05:33:09,SEVILLA,MADRID,2019-05-20 12:40:00,2019-05-20 15:23:00,AVE,47.3,Turista,Promo
236,2019-04-19 05:33:09,SEVILLA,MADRID,2019-05-20 13:40:00,2019-05-20 16:10:00,AVE,47.3,Turista,Promo
237,2019-04-19 05:33:09,SEVILLA,MADRID,2019-05-20 14:45:00,2019-05-20 17:15:00,AVE,47.3,Turista,Promo
238,2019-04-19 05:33:09,SEVILLA,MADRID,2019-05-20 14:58:00,2019-05-20 17:50:00,ALVIA,67.2,Turista,Flexible
239,2019-04-19 05:33:09,SEVILLA,MADRID,2019-05-20 15:45:00,2019-05-20 18:15:00,AVE,53.4,Turista,Promo
240,2019-04-19 05:33:09,SEVILLA,MADRID,2019-05-20 16:15:00,2019-05-20 18:54:00,AVE,47.3,Turista,Promo
241,2019-04-19 05:33:09,SEVILLA,MADRID,2019-05-20 16:45:00,2019-05-20 19:17:00,AVE,60.3,Turista,Promo
242,2019-04-19 05:33:09,SEVILLA,MADRID,2019-05-20 17:45:00,2019-05-20 20:17:00,AVE,53.4,Turista,Promo
243,2019-04-19 05:33:09,SEVILLA,MADRID,2019-05-20 18:45:00,2019-05-20 21:17:00,AVE,48.85,Preferente,Promo
244,2019-04-19 05:33:09,SEVILLA,MADRID,2019-05-20 19:19:00,2019-05-20 21:59:00,INTERCITY,62.2,Turista,Flexible
245,2019-04-19 05:33:09,SEVILLA,MADRID,2019-05-20 19:45:00,2019-05-20 22:17:00,AVE,47.3,Turista,Promo
246,2019-04-19 05:33:09,SEVILLA,MADRID,2019-05-20 20:36:00,2019-05-20 23:14:00,ALVIA,67.2,Turista,Flexible
247,2019-04-19 05:33:09,SEVILLA,MADRID,2019-05-20 21:00:00,2019-05-20 23:52:00,AV City,49.15,Turista,Promo
248,2019-04-19 05:33:16,SEVILLA,MADRID,2019-05-19 07:00:00,2019-05-19 10:02:00,AV City,49.15,Turista,Promo
249,2019-04-19 05:33:16,SEVILLA,MADRID,2019-05-19 08:45:00,2019-05-19 21:10:00,MD,52.5,Turista con enlace,Flexible
250,2019-04-19 05:33:16,SEVILLA,MADRID,2019-05-19 08:45:00,2019-05-19 11:15:00,AVE,69.4,Preferente,Promo
251,2019-04-19 05:33:16,SEVILLA,MADRID,2019-05-19 09:50:00,2019-05-19 12:36:00,ALVIA,,Turista,Promo
252,2019-04-19 05:33:16,SEVILLA,MADRID,2019-05-19 10:45:00,2019-05-19 13:17:00,AVE,60.3,Turista,Promo
253,2019-04-19 05:33:16,SEVILLA,MADRID,2019-05-19 11:45:00,2019-05-19 14:17:00,AVE,69.4,Preferente,Promo
254,2019-04-19 05:33:16,SEVILLA,MADRID,2019-05-19 12:18:00,2019-05-19 14:56:00,ALVIA,,Preferente,Promo
255,2019-04-19 05:33:16,SEVILLA,MADRID,2019-05-19 12:40:00,2019-05-19 15:23:00,AVE,69.4,Preferente,Promo
256,2019-04-19 05:33:16,SEVILLA,MADRID,2019-05-19 13:40:00,2019-05-19 16:10:00,AVE,76.3,Turista,Flexible
257,2019-04-19 05:33:16,SEVILLA,MADRID,2019-05-19 14:45:00,2019-05-19 17:15:00,AVE,89.95,Preferente,Promo
258,2019-04-19 05:33:16,SEVILLA,MADRID,2019-05-19 14:58:00,2019-05-19 17:50:00,ALVIA,,Turista,Flexible
259,2019-04-19 05:33:16,SEVILLA,MADRID,2019-05-19 15:45:00,2019-05-19 18:15:00,AVE,76.3,Turista,Flexible
260,2019-04-19 05:33:16,SEVILLA,MADRID,2019-05-19 16:15:00,2019-05-19 18:54:00,AVE,76.3,Turista,Flexible
261,2019-04-19 05:33:16,SEVILLA,MADRID,2019-05-19 16:45:00,2019-05-19 19:17:00,AVE,76.3,Turista,Flexible
262,2019-04-19 05:33:16,SEVILLA,MADRID,2019-05-19 17:45:00,2019-05-19 20:17:00,AVE,89.95,Preferente,Promo
263,2019-04-19 05:33:16,SEVILLA,MADRID,2019-05-19 18:45:00,2019-05-19 21:17:00,AVE,76.3,Turista,Flexible
264,2019-04-19 05:33:16,SEVILLA,MADRID,2019-05-19 19:15:00,2019-05-19 21:36:00,AVE,101.5,Preferente,Promo
265,2019-04-19 05:33:16,SEVILLA,MADRID,2019-05-19 19:19:00,2019-05-19 21:59:00,INTERCITY,,Preferente,Promo
266,2019-04-19 05:33:16,SEVILLA,MADRID,2019-05-19 19:45:00,2019-05-19 22:17:00,AVE,101.5,Preferente,Promo
267,2019-04-19 05:33:16,SEVILLA,MADRID,2019-05-19 20:15:00,2019-05-19 22:36:00,AVE,89.95,Preferente,Promo
268,2019-04-19 05:33:16,SEVILLA,MADRID,2019-05-19 20:36:00,2019-05-19 23:14:00,ALVIA,,,
269,2019-04-19 05:33:16,SEVILLA,MADRID,2019-05-19 21:00:00,2019-05-19 23:52:00,AV City,,,
270,2019-04-19 05:33:18,SEVILLA,MADRID,2019-04-22 06:10:00,2019-04-22 08:58:00,AV City,62.2,Turista,Flexible
271,2019-04-19 05:33:18,SEVILLA,MADRID,2019-04-22 06:45:00,2019-04-22 09:15:00,AVE,76.3,Turista,Flexible
272,2019-04-19 05:33:18,SEVILLA,MADRID,2019-04-22 07:15:00,2019-04-22 09:55:00,AVE,76.3,Turista,Flexible
273,2019-04-19 05:33:18,SEVILLA,MADRID,2019-04-22 07:40:00,2019-04-22 10:05:00,AVE,,Turista,Flexible
274,2019-04-19 05:33:18,SEVILLA,MADRID,2019-04-22 08:35:00,2019-04-22 15:26:00,LD-MD,,Turista,Flexible
275,2019-04-19 05:33:18,SEVILLA,MADRID,2019-04-22 08:45:00,2019-04-22 11:15:00,AVE,76.3,Turista,Flexible
276,2019-04-19 05:33:18,SEVILLA,MADRID,2019-04-22 09:40:00,2019-04-22 12:23:00,AVE,76.3,Turista,Flexible
277,2019-04-19 05:33:18,SEVILLA,MADRID,2019-04-22 09:50:00,2019-04-22 12:36:00,ALVIA,,Turista,Flexible
278,2019-04-19 05:33:18,SEVILLA,MADRID,2019-04-22 10:45:00,2019-04-22 13:17:00,AVE,76.3,Turista,Flexible
279,2019-04-19 05:33:18,SEVILLA,MADRID,2019-04-22 11:45:00,2019-04-22 14:17:00,AVE,76.3,Turista,Flexible
280,2019-04-19 05:33:18,SEVILLA,MADRID,2019-04-22 12:18:00,2019-04-22 14:56:00,ALVIA,61.2,Preferente,Promo
281,2019-04-19 05:33:18,SEVILLA,MADRID,2019-04-22 12:40:00,2019-04-22 15:23:00,AVE,,Turista,Flexible
282,2019-04-19 05:33:18,SEVILLA,MADRID,2019-04-22 13:40:00,2019-04-22 16:10:00,AVE,76.3,Turista,Flexible
283,2019-04-19 05:33:18,SEVILLA,MADRID,2019-04-22 14:45:00,2019-04-22 17:15:00,AVE,76.3,Turista,Flexible
284,2019-04-19 05:33:18,SEVILLA,MADRID,2019-04-22 14:58:00,2019-04-22 17:50:00,ALVIA,,Turista,Flexible
285,2019-04-19 05:33:18,SEVILLA,MADRID,2019-04-22 15:45:00,2019-04-22 18:15:00,AVE,76.3,Turista,Flexible
286,2019-04-19 05:33:18,SEVILLA,MADRID,2019-04-22 16:15:00,2019-04-22 18:54:00,AVE,76.3,Turista,Flexible
287,2019-04-19 05:33:18,SEVILLA,MADRID,2019-04-22 16:45:00,2019-04-22 19:17:00,AVE,76.3,Turista,Flexible
288,2019-04-19 05:33:18,SEVILLA,MADRID,2019-04-22 17:45:00,2019-04-22 20:17:00,AVE,76.3,Turista,Flexible
289,2019-04-19 05:33:18,SEVILLA,MADRID,2019-04-22 18:45:00,2019-04-22 21:17:00,AVE,76.3,Turista,Flexible
290,2019-04-19 05:33:18,SEVILLA,MADRID,2019-04-22 19:19:00,2019-04-22 21:59:00,INTERCITY,62.2,Turista,Flexible
291,2019-04-19 05:33:18,SEVILLA,MADRID,2019-04-22 19:45:00,2019-04-22 22:17:00,AVE,76.3,Turista,Flexible
292,2019-04-19 05:33:18,SEVILLA,MADRID,2019-04-22 20:36:00,2019-04-22 23:14:00,ALVIA,,,
293,2019-04-19 05:33:18,SEVILLA,MADRID,2019-04-22 21:00:00,2019-04-22 23:52:00,AV City,,,
294,2019-04-19 05:33:24,SEVILLA,MADRID,2019-05-18 07:00:00,2019-05-18 10:02:00,AV City,49.15,Turista,Promo
295,2019-04-19 05:33:24,SEVILLA,MADRID,2019-05-18 07:40:00,2019-05-18 10:05:00,AVE,61.45,Preferente,Promo
296,2019-04-19 05:33:24,SEVILLA,MADRID,2019-05-18 08:45:00,2019-05-18 21:10:00,MD,52.5,Turista con enlace,Flexible
297,2019-04-19 05:33:24,SEVILLA,MADRID,2019-05-18 08:45:00,2019-05-18 11:15:00,AVE,61.45,Preferente,Promo
298,2019-04-19 05:33:24,SEVILLA,MADRID,2019-05-18 09:40:00,2019-05-18 12:23:00,AVE,61.45,Preferente,Promo
299,2019-04-19 05:33:24,SEVILLA,MADRID,2019-05-18 09:50:00,2019-05-18 12:36:00,ALVIA,,Turista,Promo
300,2019-04-19 05:33:24,SEVILLA,MADRID,2019-05-18 10:45:00,2019-05-18 13:17:00,AVE,60.3,Turista,Promo
301,2019-04-19 05:33:24,SEVILLA,MADRID,2019-05-18 11:45:00,2019-05-18 14:17:00,AVE,60.3,Turista,Promo
302,2019-04-19 05:33:24,SEVILLA,MADRID,2019-05-18 12:18:00,2019-05-18 14:56:00,ALVIA,,Turista,Promo
303,2019-04-19 05:33:24,SEVILLA,MADRID,2019-05-18 13:40:00,2019-05-18 16:10:00,AVE,53.4,Turista,Promo
304,2019-04-19 05:33:24,SEVILLA,MADRID,2019-05-18 14:58:00,2019-05-18 17:50:00,ALVIA,,Turista,Promo
305,2019-04-19 05:33:24,SEVILLA,MADRID,2019-05-18 15:45:00,2019-05-18 18:15:00,AVE,60.3,Turista,Promo
306,2019-04-19 05:33:24,SEVILLA,MADRID,2019-05-18 16:45:00,2019-05-18 19:17:00,AVE,53.4,Turista,Promo
307,2019-04-19 05:33:24,SEVILLA,MADRID,2019-05-18 17:45:00,2019-05-18 20:17:00,AVE,61.45,Preferente,Promo
308,2019-04-19 05:33:24,SEVILLA,MADRID,2019-05-18 18:45:00,2019-05-18 21:17:00,AVE,61.45,Preferente,Promo
309,2019-04-19 05:33:24,SEVILLA,MADRID,2019-05-18 19:45:00,2019-05-18 22:17:00,AVE,47.3,Turista,Promo
310,2019-04-19 05:33:24,SEVILLA,MADRID,2019-05-18 21:00:00,2019-05-18 23:52:00,AV City,43.55,Turista,Promo
311,2019-04-19 05:33:31,SEVILLA,MADRID,2019-05-17 06:10:00,2019-05-17 08:58:00,AV City,49.15,Turista,Promo
312,2019-04-19 05:33:31,SEVILLA,MADRID,2019-05-17 06:45:00,2019-05-17 09:15:00,AVE,53.4,Turista,Promo
313,2019-04-19 05:33:31,SEVILLA,MADRID,2019-05-17 07:40:00,2019-05-17 10:05:00,AVE,60.3,Turista,Promo
314,2019-04-19 05:33:31,SEVILLA,MADRID,2019-05-17 08:45:00,2019-05-17 11:15:00,AVE,69.4,Preferente,Promo
315,2019-04-19 05:33:31,SEVILLA,MADRID,2019-05-17 09:40:00,2019-05-17 12:23:00,AVE,76.3,Turista,Flexible
316,2019-04-19 05:33:31,SEVILLA,MADRID,2019-05-17 09:50:00,2019-05-17 12:36:00,ALVIA,,Turista,Promo
317,2019-04-19 05:33:31,SEVILLA,MADRID,2019-05-17 10:45:00,2019-05-17 13:17:00,AVE,60.3,Turista,Promo
318,2019-04-19 05:33:31,SEVILLA,MADRID,2019-05-17 11:45:00,2019-05-17 14:17:00,AVE,60.3,Turista,Promo
319,2019-04-19 05:33:31,SEVILLA,MADRID,2019-05-17 12:18:00,2019-05-17 14:56:00,ALVIA,,Turista,Promo
320,2019-04-19 05:33:31,SEVILLA,MADRID,2019-05-17 12:40:00,2019-05-17 15:23:00,AVE,53.4,Turista,Promo
321,2019-04-19 05:33:31,SEVILLA,MADRID,2019-05-17 13:40:00,2019-05-17 16:10:00,AVE,60.3,Turista,Promo
322,2019-04-19 05:33:31,SEVILLA,MADRID,2019-05-17 14:45:00,2019-05-17 17:15:00,AVE,76.3,Turista,Flexible
323,2019-04-19 05:33:31,SEVILLA,MADRID,2019-05-17 14:58:00,2019-05-17 17:50:00,ALVIA,,Turista,Flexible
324,2019-04-19 05:33:31,SEVILLA,MADRID,2019-05-17 15:45:00,2019-05-17 18:15:00,AVE,76.3,Turista,Flexible
325,2019-04-19 05:33:31,SEVILLA,MADRID,2019-05-17 16:15:00,2019-05-17 18:54:00,AVE,76.3,Turista,Flexible
326,2019-04-19 05:33:31,SEVILLA,MADRID,2019-05-17 16:45:00,2019-05-17 19:17:00,AVE,76.3,Turista,Flexible
327,2019-04-19 05:33:31,SEVILLA,MADRID,2019-05-17 17:45:00,2019-05-17 20:17:00,AVE,76.3,Turista,Flexible
328,2019-04-19 05:33:31,SEVILLA,MADRID,2019-05-17 18:45:00,2019-05-17 21:17:00,AVE,69.4,Preferente,Promo
329,2019-04-19 05:33:31,SEVILLA,MADRID,2019-05-17 19:15:00,2019-05-17 21:36:00,AVE,53.4,Turista,Promo
330,2019-04-19 05:33:31,SEVILLA,MADRID,2019-05-17 19:19:00,2019-05-17 21:59:00,INTERCITY,62.2,Turista,Flexible
331,2019-04-19 05:33:31,SEVILLA,MADRID,2019-05-17 19:45:00,2019-05-17 22:17:00,AVE,53.4,Turista,Promo
332,2019-04-19 05:33:31,SEVILLA,MADRID,2019-05-17 20:15:00,2019-05-17 22:36:00,AVE,49.4,Turista Plus,Promo
333,2019-04-19 05:33:31,SEVILLA,MADRID,2019-05-17 20:36:00,2019-05-17 23:14:00,ALVIA,67.2,Turista,Flexible
334,2019-04-19 05:33:31,SEVILLA,MADRID,2019-05-17 21:00:00,2019-05-17 23:52:00,AV City,43.55,Turista,Promo
335,2019-04-19 05:33:40,SEVILLA,MADRID,2019-05-16 06:10:00,2019-05-16 08:58:00,AV City,49.15,Turista,Promo
336,2019-04-19 05:33:40,SEVILLA,MADRID,2019-05-16 06:45:00,2019-05-16 09:15:00,AVE,53.4,Turista,Promo
337,2019-04-19 05:33:40,SEVILLA,MADRID,2019-05-16 07:15:00,2019-05-16 09:55:00,AVE,53.4,Turista,Promo
338,2019-04-19 05:33:40,SEVILLA,MADRID,2019-05-16 07:40:00,2019-05-16 10:05:00,AVE,76.3,Turista,Flexible
339,2019-04-19 05:33:40,SEVILLA,MADRID,2019-05-16 08:45:00,2019-05-16 11:15:00,AVE,69.4,Preferente,Promo
340,2019-04-19 05:33:40,SEVILLA,MADRID,2019-05-16 09:40:00,2019-05-16 12:23:00,AVE,69.4,Preferente,Promo
341,2019-04-19 05:33:40,SEVILLA,MADRID,2019-05-16 09:50:00,2019-05-16 12:36:00,ALVIA,,Turista,Promo
342,2019-04-19 05:33:40,SEVILLA,MADRID,2019-05-16 10:45:00,2019-05-16 13:17:00,AVE,60.3,Turista,Promo
343,2019-04-19 05:33:40,SEVILLA,MADRID,2019-05-16 11:45:00,2019-05-16 14:17:00,AVE,53.4,Turista,Promo
344,2019-04-19 05:33:40,SEVILLA,MADRID,2019-05-16 12:18:00,2019-05-16 14:56:00,ALVIA,,Turista,Promo
345,2019-04-19 05:33:40,SEVILLA,MADRID,2019-05-16 12:40:00,2019-05-16 15:23:00,AVE,47.3,Turista,Promo
346,2019-04-19 05:33:40,SEVILLA,MADRID,2019-05-16 13:40:00,2019-05-16 16:10:00,AVE,53.4,Turista,Promo
347,2019-04-19 05:33:40,SEVILLA,MADRID,2019-05-16 14:45:00,2019-05-16 17:15:00,AVE,60.3,Turista,Promo
348,2019-04-19 05:33:40,SEVILLA,MADRID,2019-05-16 14:58:00,2019-05-16 17:50:00,ALVIA,61.2,Preferente,Promo
349,2019-04-19 05:33:40,SEVILLA,MADRID,2019-05-16 15:45:00,2019-05-16 18:15:00,AVE,60.3,Turista,Promo
350,2019-04-19 05:33:40,SEVILLA,MADRID,2019-05-16 16:15:00,2019-05-16 18:54:00,AVE,60.3,Turista,Promo
351,2019-04-19 05:33:40,SEVILLA,MADRID,2019-05-16 16:45:00,2019-05-16 19:17:00,AVE,76.3,Turista,Flexible
352,2019-04-19 05:33:40,SEVILLA,MADRID,2019-05-16 17:45:00,2019-05-16 20:17:00,AVE,76.3,Turista,Flexible
353,2019-04-19 05:33:40,SEVILLA,MADRID,2019-05-16 18:45:00,2019-05-16 21:17:00,AVE,60.3,Turista,Promo
354,2019-04-19 05:33:40,SEVILLA,MADRID,2019-05-16 19:15:00,2019-05-16 21:36:00,AVE,47.3,Turista,Promo
355,2019-04-19 05:33:40,SEVILLA,MADRID,2019-05-16 19:19:00,2019-05-16 21:59:00,INTERCITY,62.2,Turista,Flexible
356,2019-04-19 05:33:40,SEVILLA,MADRID,2019-05-16 19:45:00,2019-05-16 22:17:00,AVE,47.3,Turista,Promo
357,2019-04-19 05:33:40,SEVILLA,MADRID,2019-05-16 20:15:00,2019-05-16 22:36:00,AVE,47.3,Turista,Promo
358,2019-04-19 05:33:40,SEVILLA,MADRID,2019-05-16 20:36:00,2019-05-16 23:14:00,ALVIA,67.2,Turista,Flexible
359,2019-04-19 05:33:40,SEVILLA,MADRID,2019-05-16 21:00:00,2019-05-16 23:52:00,AV City,49.15,Turista,Promo
360,2019-04-19 05:33:44,SEVILLA,MADRID,2019-05-15 07:00:00,2019-05-15 10:02:00,AV City,49.15,Turista,Promo
361,2019-04-19 05:33:44,SEVILLA,MADRID,2019-05-15 07:40:00,2019-05-15 10:05:00,AVE,47.3,Turista,Promo
362,2019-04-19 05:33:44,SEVILLA,MADRID,2019-05-15 08:45:00,2019-05-15 11:15:00,AVE,60.3,Turista,Promo
363,2019-04-19 05:33:44,SEVILLA,MADRID,2019-05-15 09:40:00,2019-05-15 12:23:00,AVE,53.4,Turista,Promo
364,2019-04-19 05:33:44,SEVILLA,MADRID,2019-05-15 09:50:00,2019-05-15 12:36:00,ALVIA,52.45,Preferente,Promo
365,2019-04-19 05:33:44,SEVILLA,MADRID,2019-05-15 10:45:00,2019-05-15 13:17:00,AVE,53.4,Turista,Promo
366,2019-04-19 05:33:44,SEVILLA,MADRID,2019-05-15 11:45:00,2019-05-15 14:17:00,AVE,53.4,Turista,Promo
367,2019-04-19 05:33:44,SEVILLA,MADRID,2019-05-15 12:18:00,2019-05-15 14:56:00,ALVIA,,Turista,Promo
368,2019-04-19 05:33:44,SEVILLA,MADRID,2019-05-15 12:40:00,2019-05-15 15:23:00,AVE,47.3,Turista,Promo
369,2019-04-19 05:33:44,SEVILLA,MADRID,2019-05-15 13:40:00,2019-05-15 16:10:00,AVE,47.3,Turista,Promo
370,2019-04-19 05:33:44,SEVILLA,MADRID,2019-05-15 14:45:00,2019-05-15 17:15:00,AVE,76.3,Turista,Flexible
371,2019-04-19 05:33:44,SEVILLA,MADRID,2019-05-15 14:58:00,2019-05-15 17:50:00,ALVIA,,Turista,Flexible
372,2019-04-19 05:33:44,SEVILLA,MADRID,2019-05-15 15:45:00,2019-05-15 18:15:00,AVE,76.3,Turista,Flexible
373,2019-04-19 05:33:44,SEVILLA,MADRID,2019-05-15 16:45:00,2019-05-15 19:17:00,AVE,76.3,Turista,Flexible
374,2019-04-19 05:33:44,SEVILLA,MADRID,2019-05-15 17:45:00,2019-05-15 20:17:00,AVE,76.3,Turista,Flexible
375,2019-04-19 05:33:44,SEVILLA,MADRID,2019-05-15 18:45:00,2019-05-15 21:17:00,AVE,76.3,Turista,Flexible
376,2019-04-19 05:33:44,SEVILLA,MADRID,2019-05-15 19:15:00,2019-05-15 21:36:00,AVE,76.3,Turista,Flexible
377,2019-04-19 05:33:44,SEVILLA,MADRID,2019-05-15 19:19:00,2019-05-15 21:59:00,INTERCITY,62.2,Turista,Flexible
378,2019-04-19 05:33:44,SEVILLA,MADRID,2019-05-15 19:45:00,2019-05-15 22:17:00,AVE,76.3,Turista,Flexible
379,2019-04-19 05:33:44,SEVILLA,MADRID,2019-05-15 21:00:00,2019-05-15 23:52:00,AV City,49.15,Turista,Promo
380,2019-04-19 05:33:55,SEVILLA,MADRID,2019-05-13 06:10:00,2019-05-13 08:58:00,AV City,49.15,Turista,Promo
381,2019-04-19 05:33:55,SEVILLA,MADRID,2019-05-13 06:45:00,2019-05-13 09:15:00,AVE,76.3,Turista,Flexible
382,2019-04-19 05:33:55,SEVILLA,MADRID,2019-05-13 07:15:00,2019-05-13 09:55:00,AVE,76.3,Turista,Flexible
383,2019-04-19 05:33:55,SEVILLA,MADRID,2019-05-13 07:40:00,2019-05-13 10:05:00,AVE,76.3,Turista,Flexible
384,2019-04-19 05:33:55,SEVILLA,MADRID,2019-05-13 08:45:00,2019-05-13 11:15:00,AVE,76.3,Turista,Flexible
385,2019-04-19 05:33:55,SEVILLA,MADRID,2019-05-13 09:40:00,2019-05-13 12:23:00,AVE,76.3,Turista,Flexible
386,2019-04-19 05:33:55,SEVILLA,MADRID,2019-05-13 09:50:00,2019-05-13 12:36:00,ALVIA,,Turista,Promo
387,2019-04-19 05:33:55,SEVILLA,MADRID,2019-05-13 10:45:00,2019-05-13 13:17:00,AVE,60.3,Turista,Promo
388,2019-04-19 05:33:55,SEVILLA,MADRID,2019-05-13 11:45:00,2019-05-13 14:17:00,AVE,60.3,Turista,Promo
389,2019-04-19 05:33:55,SEVILLA,MADRID,2019-05-13 12:18:00,2019-05-13 14:56:00,ALVIA,,Turista,Promo
390,2019-04-19 05:33:55,SEVILLA,MADRID,2019-05-13 12:40:00,2019-05-13 15:23:00,AVE,60.3,Turista,Promo
391,2019-04-19 05:33:55,SEVILLA,MADRID,2019-05-13 13:40:00,2019-05-13 16:10:00,AVE,60.3,Turista,Promo
392,2019-04-19 05:33:55,SEVILLA,MADRID,2019-05-13 14:45:00,2019-05-13 17:15:00,AVE,69.4,Preferente,Promo
393,2019-04-19 05:33:55,SEVILLA,MADRID,2019-05-13 14:58:00,2019-05-13 17:50:00,ALVIA,,Turista,Promo
394,2019-04-19 05:33:55,SEVILLA,MADRID,2019-05-13 15:45:00,2019-05-13 18:15:00,AVE,60.3,Turista,Promo
395,2019-04-19 05:33:55,SEVILLA,MADRID,2019-05-13 16:15:00,2019-05-13 18:54:00,AVE,53.4,Turista,Promo
396,2019-04-19 05:33:55,SEVILLA,MADRID,2019-05-13 16:45:00,2019-05-13 19:17:00,AVE,69.4,Preferente,Promo
397,2019-04-19 05:33:55,SEVILLA,MADRID,2019-05-13 17:45:00,2019-05-13 20:17:00,AVE,69.4,Preferente,Promo
398,2019-04-19 05:33:55,SEVILLA,MADRID,2019-05-13 18:45:00,2019-05-13 21:17:00,AVE,60.3,Turista,Promo
399,2019-04-19 05:33:55,SEVILLA,MADRID,2019-05-13 19:19:00,2019-05-13 21:59:00,INTERCITY,62.2,Turista,Flexible
400,2019-04-19 05:33:55,SEVILLA,MADRID,2019-05-13 19:45:00,2019-05-13 22:17:00,AVE,47.3,Turista,Promo
